ID,Emotion,Label,WavPath,Text
Sess09_script02_M003,surprise,1,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_M003.wav,아이 씨 괜히 운전해서.
Sess09_script06_M019,happy,5,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_M019.wav,잠깐 성희야. 너 이 사실 누구한테도 이야기하지마. 어?
Sess09_script04_M016,sad,3,KEMDy19/wav/Session09/Sess09_script04/Sess09_script04_M016.wav, 갑자기 아버지 이야긴 왜 꺼내?
Sess09_script03_M009,neutral,4,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_M009.wav, 80점? 
Sess09_impro04_M016,neutral,4,KEMDy19/wav/Session09/Sess09_impro04/Sess09_impro04_M016.wav, 문제가 없다구요?
Sess09_impro01_M005,neutral,4,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_M005.wav,그 나도 어디가서 못하는 건 아닌데.
Sess09_script01_M018,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_M018.wav,아 방금 전엔 나랑 한다 그랬잖아.
Sess09_script06_M010,neutral,4,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_M010.wav,아하 일단 5천원 확보. 
Sess09_script02_M016,fear,0,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_M016.wav,너 내가 망가지길 바래? 
Sess09_script02_M010,fear,0,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_M010.wav,아 아 그래 맞아. 고라니였나 보다 어? 그치? 고라니였어. 너랑 나랑 술을 마셔서 고라니를 사람으로 착각한거야.
Sess09_script02_M025,fear,0,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_M025.wav,넌 차에서 내려도 경찰에 전화해도 넌 죽어 알았어?
Sess09_script06_M015,surprise,1,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_M015.wav," 로또 1등 로또 1등이야. 1등, 이거 어쩔거야. 호 어. "
Sess09_impro01_M009,neutral,4,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_M009.wav,아 엄마.
Sess09_script05_M001,neutral,4,KEMDy19/wav/Session09/Sess09_script05/Sess09_script05_M001.wav,네 안녕하세요.
Sess09_script01_M015,happy,5,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_M015.wav,에휴 치 하여튼 먹는 거만. 아이 어쨌든 아이 둘을 낳아서.
Sess09_impro02_M002,neutral,4,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_M002.wav,아 아 맞다. 윤서는? 자?
Sess09_impro04_M001,neutral,4,KEMDy19/wav/Session09/Sess09_impro04/Sess09_impro04_M001.wav,네 부장님.
Sess09_script01_M019,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_M019.wav, 아이구 저 여진아. 여진아.
Sess09_impro01_M004,neutral,4,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_M004.wav, 아이 그냥 아이 내가 뭐 엄청 잘하는 건 아니여도.
Sess09_script01_M005,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_M005.wav, 음 그냥 열심히 일해서 지금 일하는 중국집 주인 되는거?
Sess09_script03_M008,neutral,4,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_M008.wav,음 음 본인이 생각하기에 오늘 코디는 어때요? 뭐 본인 스스로에게 점수를 준다면?
Sess09_script01_M014,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_M014.wav,그 제주도 서귀포에 풍경 좋은 곳이 많거든? 그쪽에 바다가 보이는 양지바른 땅을 사서 하얗고 웅장하게 펜션을 짓는 거야. 마당에선 바베큐도 먹고. 
Sess09_script05_M004,neutral,4,KEMDy19/wav/Session09/Sess09_script05/Sess09_script05_M004.wav, 일 하는데 마음 맞고 아이디어 비슷한 사람끼리 하는거죠. 누굴 차고 차이는 것 같은 건 차이는 건 아닌 것 같습니다만.
Sess09_impro02_M007,neutral,4,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_M007.wav,아이 좀 다친게 아닌데? 잠깐만 아 그 우리집에 그 약통 어딨지? 약통?
Sess09_impro02_M011,neutral,4,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_M011.wav,아휴 여보. 내가 의사야. 어? 내가 더 잘 알지. 빨리 손 줘 봐. 소독 좀 하게.
Sess09_script05_M005,neutral,4,KEMDy19/wav/Session09/Sess09_script05/Sess09_script05_M005.wav,팀도 아닌데 설명을 드려야 하나요?
Sess09_script04_M013,sad,3,KEMDy19/wav/Session09/Sess09_script04/Sess09_script04_M013.wav, 그러니까 저번에 가슴 아프다고 할때 내가 병원에 가보라고 했잖아. 왜 그동안 안 간거야. 왜 왜.
Sess09_script01_M002,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_M002.wav, 뭐? 
Sess09_impro04_M004,neutral,4,KEMDy19/wav/Session09/Sess09_impro04/Sess09_impro04_M004.wav,아 아닙니다 저야 위에분들이 워낙 잘해주시니까.
Sess09_impro01_M020,neutral,4,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_M020.wav,엄마 아무것도 모르지?
Sess09_script02_M028,fear,0,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_M028.wav, 아 그냥 가면 돼 아무일 없을거야.
Sess09_script04_M008,sad,3,KEMDy19/wav/Session09/Sess09_script04/Sess09_script04_M008.wav,뭐?
Sess09_script01_M016,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_M016.wav,뭐?
Sess09_script01_M008,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_M008.wav, 우리 여진이는 꿈이 뭐야?
Sess09_script01_M031,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_M031.wav,어.
Sess09_script05_M013,angry,2,KEMDy19/wav/Session09/Sess09_script05/Sess09_script05_M013.wav,아뇨 기본이 부족해서 싫고 뭐 이 뜻은 심사위원 모두 공감했습니다.음 제가 말씀 드리면 소은씨는 발전하는게 아니라 퇴보하게 될거에요. 발전이란 바탕이 있어야 높아지는데 잔인한 이야기지만 소은씨는 바탕이 부족합니다. 작성 후 읽어는 보셨나요? 페이지 하나 하나 마다 오타가 하나씩 있습니다 그리고.
Sess09_impro01_M012,neutral,4,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_M012.wav,아 김 부장은 김 부장이고.
Sess09_impro03_M021,angry,2,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_M021.wav,근데 당신 말대로 짬뽕 가지고 올테니까.
Sess09_impro03_M010,angry,2,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_M010.wav,그렇다고 매번 튀길 때마다 그 사람이 와서 먹고 나가는 건 아니잖아요. 탕수육 이렇게 만들면 아 일반 손님들은 모르죠. 근데 나 같은 사람이 와서 한번 먹잖아요? 다신 안 와요.
Sess09_script02_M023,fear,0,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_M023.wav, 진짜 아 진짜 무서운게 뭔지 보여줘? 오늘은 너랑 나랑만 있었던 거야 너랑 나랑만 아는 일이라고 아무도 못 봤어. 그러니까 넌 입 닥치고 있어 오늘 우린 고라니를 친거야. 어차피 죽었는지 살았는지도 모르는데 알바 없잖아.
Sess09_impro01_M008,neutral,4,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_M008.wav,아 그니까 그 김 부장이 또 나한테 막 뭐라했단 말이야 왜 맨날 나한테는 뭐라고만 하는 거야.
Sess09_impro02_M006,neutral,4,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_M006.wav,아니 별 거 아닌게 아닌데 일로 줘봐 어? 아 이거 무 뭐 어쩌다 이런 거야.
Sess09_script01_M003,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_M003.wav,빨리아 갑자기 왠 꿈? 
Sess09_script05_M016,angry,2,KEMDy19/wav/Session09/Sess09_script05/Sess09_script05_M016.wav,이제 제 이야기는 끝난 것 같군요. 회의 시작 10분 전입니다. 저는 소은씨에게 5분을 드렸고 소은씨는 어느정도 이해한것 같군요. 버려진 5분만큼 본인을 발전 시키고 나중에 만납시다. 아 그럼 나가주시죠. 
Sess09_script01_M009,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_M009.wav, 아 그럼 궁금하지.
Sess09_script01_M006,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_M006.wav, 뭔데?
Sess09_script04_M024,sad,3,KEMDy19/wav/Session09/Sess09_script04/Sess09_script04_M024.wav,미숙아 내가 잘못했어 내가 잘못했어. 제발 살아줘 제발 살아줘.
Sess09_script06_M023,happy,5,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_M023.wav,알았다니까아이 됐고 됐고. 어?
Sess09_impro03_M024,angry,2,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_M024.wav,예.
Sess09_impro01_M018,neutral,4,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_M018.wav,그런데아니 아니 근데 지연이도 나랑 헤어졌는데 왜 나만 이렇게 힘들어야 돼?
Sess09_impro02_M023,happy,5,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_M023.wav,아이 나 피곤해 자야 돼.
Sess09_impro02_M013,neutral,4,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_M013.wav,아 원래 이렇게 하는 거야 다 어? 참. 에구
Sess09_script06_M002,disgust,6,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_M002.wav,"아 친오빠한테 오지구, 지리구가 뭐냐!"
Sess09_script03_M010,neutral,4,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_M010.wav, 제가 보기엔 10점도 안되는데
Sess09_script02_M014,fear,0,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_M014.wav,그러니까 그냥 이대로 가자. 어? 나 이번에 들키면 공무원 시험도 못 봐. 
Sess09_impro01_M010,neutral,4,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_M010.wav,아 내 얘기 듣지도 않으면서 씨 뭘 맨날 얘기만 하라 그래.
Sess09_script04_M001,neutral,4,KEMDy19/wav/Session09/Sess09_script04/Sess09_script04_M001.wav, 야 저거 봐봐 저 개그맨 웃기지 않아?
Sess09_script03_M012,surprise,1,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_M012.wav, 아 근데 유진씨 애인 있어요?
Sess09_script05_M003,neutral,4,KEMDy19/wav/Session09/Sess09_script05/Sess09_script05_M003.wav, 네 그렇게 됐습니다.
Sess09_script06_M007,neutral,4,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_M007.wav,야 멍멍이 소리 그만하고 보기나 해. 아씨 진짜.
Sess09_impro03_M011,angry,2,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_M011.wav,있죠강미윤 씨 지금 내가 하는 말을 잘 못 알아듣고 있는 거 같은데요.
Sess09_script03_M011,neutral,4,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_M011.wav, 아이 뭐 패션이란거여 뭐 주관적인 거 아닌가요? 내가 보기엔 10점입니다.
Sess09_impro01_M011,neutral,4,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_M011.wav,아 내 김 부장때문에만 이러는 게 아니야. 엄만 알지도 못하면서 맨날.
Sess09_script06_M012,surprise,1,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_M012.wav,아싸 다섯개 제발 제발 아 어떡해 어떡해.
Sess09_script03_M016,angry,2,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_M016.wav, 아 설마가 사람 잡는다고 하잖아요. 예? 특기가 노래랑 춤이라며? 보여줄 수 있어요? 아 요즘 유행하는 노래 있잖아요. 그 뭐지? 초등학생들도 부르는 노랜데 그 사 사랑을 했다?
Sess09_impro01_M013,neutral,4,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_M013.wav,아 나 지연이랑 헤어졌어
Sess09_impro02_M012,neutral,4,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_M012.wav,네 한 번 봐주세요아휴 이게 뭐야 이게. 어혀 자.
Sess09_impro03_M014,angry,2,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_M014.wav,아까도 말했지만 우리라는 사람이지 사람들 기분에 맞춰주는 그런 뭐 이런 뭐 뭐라 그래야 돼? 그런걸 만드는 걸 아니라구요
Sess09_script06_M020,neutral,4,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_M020.wav,구두야 그게 로또 1등 된 사람 이케 쫓아다니면서 돈 뺏고 구걸하는 사람이 있다잖아.
Sess09_impro03_M002,neutral,4,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_M002.wav,이거 짬뽕 어떻게 맛을 낸 거죠?
Sess09_script01_M022,surprise,1,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_M022.wav,셋어 그 총 100개야.
Sess09_script03_M007,neutral,4,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_M007.wav,아 그래 응 요즘 자기 영상 찍어서 올리고 이런게 유행이지네 유진씨는 어떤거죠? 뭐 먹방?
Sess09_script02_M020,fear,0,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_M020.wav,너도 사라지게 해줘? 어?
Sess09_script01_M033,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_M033.wav,이거 어떻게 샀어? 너 돈 없잖아.
Sess09_impro03_M019,angry,2,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_M019.wav,그 열 받은 마음으로 가게를 더 운영할 생각을 하지말고 요리를 어떻게 더 신경쓸 수 있을 지 그걸 좀 신경쓰라는 거예요 난 그 말을 하고 싶은 거라구요.
Sess09_script04_M017,sad,3,KEMDy19/wav/Session09/Sess09_script04/Sess09_script04_M017.wav,뭐? 당신 어릴적에 사고로 돌아가셨다고 했잖아? 날 속인거야?
Sess09_impro01_M016,neutral,4,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_M016.wav,아니 그냥 지연이랑만 헤어진 건데 나 인생이 이제 다 끝난거 같아.
Sess09_impro02_M029,neutral,4,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_M029.wav,아이 뭐 죽는단 소릴 갑자기 왜 해 또. 아 진짜 이상한 사람이네 이거 진짜.
Sess09_impro04_M015,neutral,4,KEMDy19/wav/Session09/Sess09_impro04/Sess09_impro04_M015.wav,아 그러니까 지금 두 분이서 짜고 나 이제 쓸모없으니까 버린다 이거네요.
Sess09_impro03_M005,neutral,4,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_M005.wav, 강주방장님.
Sess09_impro01_M002,neutral,4,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_M002.wav, 아니야 됐어.
Sess09_script06_M016,happy,5,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_M016.wav,"나 나나 좀 꼬집어 줘 봐, 어? 이게 이게 어? 이게 진짜냐? 어?"
Sess09_impro04_M022,surprise,1,KEMDy19/wav/Session09/Sess09_impro04/Sess09_impro04_M022.wav,아니 됐어. 나도 이제 더 이상 못 참겠고 그냥 나도 다 까발리고 나도 다 나갈테니까. 아주 둘이서 잘해보세요. 예?
Sess09_script04_M023,sad,3,KEMDy19/wav/Session09/Sess09_script04/Sess09_script04_M023.wav,도대체 무슨 소리 하는거야. 그런 얘기 그만해.
Sess09_script01_M012,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_M012.wav,근데 꿈은 왜 물어 본거야?
Sess09_impro02_M033,happy,5,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_M033.wav,하 진짜.
Sess17_script01_F005,neutral,4,KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F005.wav,있네아 됐고. 나 드라마 봐야 되니까 빨리 가.
Sess17_script04_F011,neutral,4,KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_F011.wav,저를 발전 시키고 싶으니까요.
Sess17_script06_F023,neutral,4,KEMDy19/wav/Session17/Sess17_script06/Sess17_script06_F023.wav,아니 그러니까 젓가락 100개란게 우리들 만난지 100일 되는 날이라서 준비했다는거야?
Sess17_script01_F003,neutral,4,KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F003.wav,아유 오빠 얼어죽었네.
Sess17_script03_F008,disgust,6,KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F008.wav,예? 어째서 그게
Sess17_impro03_F011,neutral,4,KEMDy19/wav/Session17/Sess17_impro03/Sess17_impro03_F011.wav,아효 여기요.
Sess17_script02_F014,sad,3,KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F014.wav,여보 우리 아빠 기억해? 사고로 돌아가신 우리 아빠.
Sess17_impro04_F015,angry,2,KEMDy19/wav/Session17/Sess17_impro04/Sess17_impro04_F015.wav,뭐가 너무해요?
Sess17_script01_F023,happy,5,KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F023.wav, 정말? 정말? 진짜지? 어? 오빠 진짜 우리 오빠가 짱이야 최고야 나한테 역시 우리 오빠밖에 없어. 나 천만 원만 아니 1억만 딱 1억만 주라 응?
Sess17_script04_F016,neutral,4,KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_F016.wav,아니 그래도 그렇지.
Sess17_script04_F010,neutral,4,KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_F010.wav,있으니까요알겠습니다 그럼 하나만 묻고 싶어요 제 아이디어는 왜 발탁이 안된거에요? 남의 아이디어가 더 뛰어나서 그랬다 뭐 이런 식의 뻔한 답은 좀 안 해주실거라고 믿고 있습니다.
Sess17_impro04_F026,neutral,4,KEMDy19/wav/Session17/Sess17_impro04/Sess17_impro04_F026.wav,전무님 아 전무님 이러시면 안되죠. 분명 책임지신다고 하셨잖아요. 전무님 전무님. 아 미치겠네 어떡하지?
Sess17_impro03_F009,neutral,4,KEMDy19/wav/Session17/Sess17_impro03/Sess17_impro03_F009.wav,아니 의사선생님이 집에 구급약이 어딨는지도 몰라요?
Sess17_impro04_F025,neutral,4,KEMDy19/wav/Session17/Sess17_impro04/Sess17_impro04_F025.wav,아 어떡하지? 아 잠깐만 이러고 있을 때가 아니지. 잠깐만. 전무님. 지금 어디세요? 아 지금 급해요. 윤찬 대리가 저희 이중장부 있는 거 다 알고 있어요. 우리 어떡하죠?
Sess17_impro01_F013,angry,2,KEMDy19/wav/Session17/Sess17_impro01/Sess17_impro01_F013.wav,응?
Sess17_script05_F015,angry,2,KEMDy19/wav/Session17/Sess17_script05/Sess17_script05_F015.wav,지섭씨 나 무서워
Sess17_script02_F003,neutral,4,KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F003.wav,거기 마트 생긴지 두달이 넘었어 그것도 몰라.
Sess17_impro02_F014,disgust,6,KEMDy19/wav/Session17/Sess17_impro02/Sess17_impro02_F014.wav,아 진짜 수석주방장이란 사람이
Sess17_script01_F002,neutral,4,KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F002.wav, 로또 대박 참나 백수가 가지가지 하네. 아 그거 방송 끝나고 검색하면 되잖아. 무슨 본방사수까지 하면서 봐? 아주 정성 오지구요 지리구요.
Sess17_script03_F006,neutral,4,KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F006.wav,아니오. 저 좀 패션쪽에 관심이 있어서 옷 코디하는 법을 찍어서 올리고 있어요.
Sess17_impro04_F016,angry,2,KEMDy19/wav/Session17/Sess17_impro04/Sess17_impro04_F016.wav,무슨 생각이요?
Sess17_script06_F033,happy,5,KEMDy19/wav/Session17/Sess17_script06/Sess17_script06_F033.wav,대신 프로포즈는 내가 먼저 했으니까 결혼식은 정말 멋지게 해줘야돼? 알겠어?
Sess17_impro02_F005,disgust,6,KEMDy19/wav/Session17/Sess17_impro02/Sess17_impro02_F005.wav,네?
Sess17_impro04_F023,disgust,6,KEMDy19/wav/Session17/Sess17_impro04/Sess17_impro04_F023.wav,윤찬 대리 이건 진짜 오해에요. 잠깐만 잠깐만요. 윤찬 대리. 이건 오해에요. 이중장부 이런 거 없고요. 전무님이랑 저랑 그 그런 일도 없었어요
Sess17_impro01_F030,sad,3,KEMDy19/wav/Session17/Sess17_impro01/Sess17_impro01_F030.wav, 고마워 아들. 미안하다고 해 줘서. 
Sess17_script04_F005,neutral,4,KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_F005.wav,같습니다만아이 웃자고 한 얘기에요. 근데 그 아이디어라는게 뭐죠?
Sess17_script01_F001,neutral,4,KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F001.wav,뭐야 시간이 이렇게 됐네? 드라마 봐야지. 오빠 불 꺼놓고 거실에서 뭐해?
Sess17_impro01_F002,neutral,4,KEMDy19/wav/Session17/Sess17_impro01/Sess17_impro01_F002.wav,근데 아들 표정이 왜 그래?
Sess17_script06_F002,neutral,4,KEMDy19/wav/Session17/Sess17_script06/Sess17_script06_F002.wav,고마워 근데 오빠는 꿈이 뭐야? 
Sess17_script03_F014,neutral,4,KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F014.wav,사랑을 했다요?
Sess17_impro03_F005,neutral,4,KEMDy19/wav/Session17/Sess17_impro03/Sess17_impro03_F005.wav,아 이거 내가 소독하고 대리밴드 다 붙이고 했으니까 걱정
Sess17_script06_F016,neutral,4,KEMDy19/wav/Session17/Sess17_script06/Sess17_script06_F016.wav,하도 불쌍하고 보잘것 없어서 어? 그냥 내가 해준다고 한거지. 내가 당신처럼 어리버리한 남자가 뭐가 좋다고 결혼을 해?
Sess17_script06_F027,surprise,1,KEMDy19/wav/Session17/Sess17_script06/Sess17_script06_F027.wav,이젠 안 만나.
Sess17_script01_F011,happy,5,KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F011.wav,어떡해진짜 진짜? 오빠 아 진짜 어떡해 여섯 개 다 맞는거 아냐?
Sess17_script02_F017,sad,3,KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F017.wav,있어아냐 어차피 안되는 일인데 어차피 살 수 없는데 실날 같은 목숨 붙잡아 두구 본인도 힘들고 주위 사람도 힘들고.
Sess17_script06_F028,surprise,1,KEMDy19/wav/Session17/Sess17_script06/Sess17_script06_F028.wav,대신 같이 살아야겠어.
Sess17_script06_F011,neutral,4,KEMDy19/wav/Session17/Sess17_script06/Sess17_script06_F011.wav,근데 중국집 얘기는 좀 실망스러워.
Sess17_script05_F016,angry,2,KEMDy19/wav/Session17/Sess17_script05/Sess17_script05_F016.wav,알았어.
Sess17_impro03_F010,neutral,4,KEMDy19/wav/Session17/Sess17_impro03/Sess17_impro03_F010.wav,아흐.
Sess17_script06_F001,neutral,4,KEMDy19/wav/Session17/Sess17_script06/Sess17_script06_F001.wav,음 맛있다. 근데 자긴 안 먹어?
Sess17_script01_F019,neutral,4,KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F019.wav,아 걱정마. 나 오빠 동생이야 동생 친동생. 나 몰라? 나 못 믿어?
Sess17_impro01_F026,sad,3,KEMDy19/wav/Session17/Sess17_impro01/Sess17_impro01_F026.wav,그래 나도 하 잘 모르겠지만 오늘 슬픈 건 너니까 마음껏 울어. 그리고 이별은 혼자 한 게 아니잖아. 너가 이렇게 힘든 만큼 지연이도 울고 있을 거야.
Sess17_impro02_F006,disgust,6,KEMDy19/wav/Session17/Sess17_impro02/Sess17_impro02_F006.wav,아니 이 요리는 그 언론에서도 주목한 .
Sess17_script03_F004,neutral,4,KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F004.wav,아 그게 그 아무래도 학업에 뜻한 바가 있어서 늦게까지 공부를 좀 하게 됐습니다
Sess17_impro02_F008,disgust,6,KEMDy19/wav/Session17/Sess17_impro02/Sess17_impro02_F008.wav,하아 저 주방장님 오시기 전까지 여기서 10년 동안 근무했어요.
Sess17_script03_F002,neutral,4,KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F002.wav,아 저 원래 인서울권 대학에 합격했지만 집안 사정으로
Sess17_script04_F007,neutral,4,KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_F007.wav,음 그 뭐랄까 그 아쉬움? 그래 아쉬움.
Sess17_impro04_F021,disgust,6,KEMDy19/wav/Session17/Sess17_impro04/Sess17_impro04_F021.wav,당신이 그걸 어떻게? 모를 줄 알았어요윤찬 대리 아 그거 이중장부 아니에요.
Sess17_script05_F019,surprise,1,KEMDy19/wav/Session17/Sess17_script05/Sess17_script05_F019.wav,우리가 친 사람이 지나가고 있어.
Sess17_impro03_F024,happy,5,KEMDy19/wav/Session17/Sess17_impro03/Sess17_impro03_F024.wav,그럼 사랑한다고 얘기해봐요
Sess17_script03_F003,neutral,4,KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F003.wav,네 감사합니다
Sess17_script01_F010,happy,5,KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F010.wav, 아이 설마.
Sess17_script02_F011,sad,3,KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F011.wav,6개월.
Sess17_script04_F013,neutral,4,KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_F013.wav,개인적인 감정인가요? 
Sess17_impro01_F029,sad,3,KEMDy19/wav/Session17/Sess17_impro01/Sess17_impro01_F029.wav,알았어. 자 뚝하고 뚝 그냥어 어린애도 아니고 뚝. 엄마
Sess17_impro02_F017,angry,2,KEMDy19/wav/Session17/Sess17_impro02/Sess17_impro02_F017.wav,당신저도 열심히 했어요.
Sess17_impro02_F013,disgust,6,KEMDy19/wav/Session17/Sess17_impro02/Sess17_impro02_F013.wav,저 여기 주방장님 오시기 전까지 제가 여기 주방장이었어요. 근데.
Sess17_impro01_F007,neutral,4,KEMDy19/wav/Session17/Sess17_impro01/Sess17_impro01_F007.wav,후지다니 그게 무슨 말이야?
Sess17_script06_F032,sad,3,KEMDy19/wav/Session17/Sess17_script06/Sess17_script06_F032.wav,아유 오빠 아 누가 선물하고 누가 프로포즈 하면 어때? 난 오빠를 사랑하고 난 지금이 행복해 우리 둘이 함께 한다는 게 중요하잖아.
Sess17_impro03_F013,neutral,4,KEMDy19/wav/Session17/Sess17_impro03/Sess17_impro03_F013.wav, 아효 됐어요. 뭐 이 정도 가지고 아 됐어 됐어. 됐어 치워요.
Sess17_script01_F006,neutral,4,KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F006.wav,아 몰라 나 드라마 할 시간이니까 좀 가 좀. 아 리모컨 줘.
Sess17_script02_F018,sad,3,KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F018.wav,무슨 의미가 있겠어? 3년을 더 사셨다구 아빠는 행복했을까.
Sess17_impro01_F022,angry,2,KEMDy19/wav/Session17/Sess17_impro01/Sess17_impro01_F022.wav,지금아니 엄마도 너 나이 때 다 그랬어. 괜찮아
Sess17_script02_F007,surprise,1,KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F007.wav,당신 나 없이도 꿋꿋하게 애들 키우면서 살아야 돼.
Sess17_impro01_F028,sad,3,KEMDy19/wav/Session17/Sess17_impro01/Sess17_impro01_F028.wav,우리 아들 바라보고 아빠가 못 해준 역할 우리 아들이 다 해주고 엄마가 아 엄마가 더 잘할게. 엄마가 너가 이렇게 슬퍼하면 엄마가 너무 슬프니까.
Sess17_impro02_F002,disgust,6,KEMDy19/wav/Session17/Sess17_impro02/Sess17_impro02_F002.wav,아니요. 음 그 올리브오일도 살짝 넣었습니다.
Sess17_script06_F018,neutral,4,KEMDy19/wav/Session17/Sess17_script06/Sess17_script06_F018.wav,뭔데? 
Sess17_impro02_F007,disgust,6,KEMDy19/wav/Session17/Sess17_impro02/Sess17_impro02_F007.wav,네 봤어요.
Sess17_impro03_F022,happy,5,KEMDy19/wav/Session17/Sess17_impro03/Sess17_impro03_F022.wav, 그렇게 좋았어요?
Sess17_script04_F002,neutral,4,KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_F002.wav,어 회의 시작 전이죠?
